Princeton	O	O
,	O	O
NJ	O	O
,	O	O
USA	O	O
email	O	O
cgerlein	O	O
@	O	O
princeton	O	O
.	O	O
edu	O	O
website	O	O
http	O	O
blogs	O	O
.	O	O
princeton	O	O
.	O	O
edu	O	O
cynthiagerlein	O	O
Hi	O	O
Rocky	O	O
,	O	O
My	O	O
name	O	O
is	O	O
Kelsea	O	O
and	O	O
my	O	O
improv	O	O
comedy	O	O
group	O	O
,	O	O
Fuzzy	O	O
Dice	O	O
,	O	O
is	O	O
presenting	O	O
Upright	O	O
Citizens	O	O
Brigade	O	O
,	O	O
the	O	O
New	O	O
York	O	O
based	O	O
professional	O	O
improv	O	O
comedy	O	O
group	O	O
that	O	O
brought	O	O
you	O	O
Amy	O	O
Poehler	O	O
,	O	O
Tina	O	O
Fey	O	O
,	O	O
Zach	O	O
Galifinakis	O	O
and	O	O
many	O	O
many	O	O
other	O	O
hilarious	O	O
and	O	O
famous	O	O
people	O	O
!	O	O
They'll	O	O
be	O	O
performing	O	O
at	O	O
McCosh	LOCATION	LOCATION
50	LOCATION	LOCATION
on	O	O
this	O	O
Saturday	O	O
,	O	O
November	O	O
8	O	O
at	O	O
10	O	O
pm	O	O
(	O	O
oh	O	O
and	O	O
Fuzzy	O	O
Dice	O	O
will	O	O
be	O	O
opening	O	O
!	O	O
)	O	O
.	O	O
And	O	O
the	O	O
best	O	O
part	O	O
is	O	O
it's	O	O
FREE	O	O
and	O	O
you	O	O
don't	O	O
even	O	O
need	O	O
to	O	O
get	O	O
a	O	O
ticket	O	O
,	O	O
just	O	O
come	O	O
with	O	O
your	O	O
prox	O	O
and	O	O
all	O	O
of	O	O
your	O	O
friends	O	O
acquaintances	O	O
crushes	O	O
snuggle	O	O
buddies	O	O
enemies	O	O
anyone	O	O
who	O	O
would	O	O
enjoy	O	O
an	O	O
amazing	O	O
comedy	O	O
show	O	O
!	O	O
This	O	O
is	O	O
really	O	O
a	O	O
unique	O	O
and	O	O
exciting	O	O
opportunity	O	O
to	O	O
see	O	O
improv	O	O
comedy	O	O
at	O	O
its	O	O
finest	O	O
!	O	O
See	O	O
you	O	O
there	O	O
!	O	O
3	O	O
Kelsea	O	O
You're	O	O
Invited	O	O
BlackRock	O	O
Information	O	O
Session	O	O
image	O	O
Description	O	O
Description	O	O
BLACKROCK	O	O
http	O	O
www	O	O
.	O	O
blackrock	O	O
.	O	O
com	O	O
campus	O	O
Whatever	O	O
you	O	O
study	O	O
,	O	O
wherever	O	O
you	O	O
E2	O	O
80	O	O
99re	O	O
from	O	O
,	O	O
whatever	O	O
your	O	O
background	O	O
,	O	O
BlackRock	O	O
needs	O	O
YOU	O	O
!	O	O
At	O	O
BlackRock	O	O
,	O	O
you	O	O
can	O	O
have	O	O
a	O	O
career	O	O
that	O	O
E2	O	O
80	O	O
99s	O	O
exciting	O	O
,	O	O
rewarding	O	O
,	O	O
and	O	O
full	O	O
of	O	O
possibilities	O	O
in	O	O
a	O	O
collaborative	O	O
culture	O	O
that	O	O
is	O	O
as	O	O
unique	O	O
as	O	O
our	O	O
investment	O	O
strategies	O	O
.	O	O
The	O	O
work	O	O
is	O	O
diverse	O	O
with	O	O
opportunities	O	O
in	O	O
Advisory	O	O
Strategy	O	O
,	O	O
Analytics	O	O
Risk	O	O
,	O	O
Client	O	O
Businesses	O	O
,	O	O
Corporate	O	O
,	O	O
Investments	O	O
and	O	O
Technology	O	O
.	O	O
We	O	O
invite	O	O
you	O	O
to	O	O
join	O	O
our	O	O
presentation	O	O
to	O	O
learn	O	O
how	O	O
BlackRock	O	O
can	O	O
offer	O	O
you	O	O
a	O	O
unique	O	O
start	O	O
to	O	O
your	O	O
career	O	O
.	O	O
DATE	O	O
TIME	O	O
Wednesday	O	O
,	O	O
November	O	O
5th	O	O
@	O	O
8pm	O	O
LOCATION	O	O
Nassau	LOCATION	LOCATION
Inn	LOCATION	LOCATION
,	O	O
Nassau	LOCATION	LOCATION
Room	LOCATION	LOCATION
(	O	O
10	LOCATION	O
Palmer	LOCATION	O
Square	LOCATION	O
,	O	O
Princeton	LOCATION	O
,	O	O
NJ	LOCATION	O
08542	LOCATION	O
)	O	O
DRESS	O	O
CODE	O	O
Business	O	O
Professional	O	O
Please	O	O
feel	O	O
free	O	O
to	O	O
invite	O	O
your	O	O
friends	O	O
and	O	O
fellow	O	O
classmates	O	O
who	O	O
are	O	O
interested	O	O
in	O	O
learning	O	O
more	O	O
about	O	O
opportunities	O	O
at	O	O
BlackRock	O	O
.	O	O
Click	O	O
here	O	O
to	O	O
REGISTER	O	O
for	O	O
the	O	O
Information	O	O
Session	O	O
!	O	O
https	O	O
blackrock	O	O
.	O	O
tal	O	O
.	O	O
net	O	O
vx	O	O
lang	O	O
-	O	O
en	O	O
-	O	O
GB	O	O
mobile	O	O
-	O	O
0	O	O
brand	O	O
-	O	O
2	O	O
candidate	O	O
so	O	O
pm	O	O
1	O	O
pl	O	O
2	O	O
opp	O	O
839	O	O
-	O	O
BlackRock	O	O
-	O	O
Summer	O	O
-	O	O
Information	O	O
-	O	O
Session	O	O
-	O	O
Princeton	O	O
en	O	O
-	O	O
GB	O	O
Visit	O	O
www	O	O
.	O	O
blackrock	O	O
.	O	O
com	O	O
campus	O	O
http	O	O
www	O	O
.	O	O
blackrock	O	O
.	O	O
com	O	O
campus	O	O
to	O	O
learn	O	O
more	O	O
about	O	O
our	O	O
opportunities	O	O
.	O	O
See	O	O
the	O	O
Summer	O	O
Internship	O	O
Video	O	O
https	O	O
www	O	O
.	O	O
youtube	O	O
.	O	O
com	O	O
watch	O	O
?	O	O
v	O	O
3DaX4866oCtHk	O	O
to	O	O
discover	O	O
the	O	O
program	O	O
in	O	O
the	O	O
US	O	O
,	O	O
Europe	O	O
and	O	O
Asia	O	O
.	O	O
Summer	O	O
program	O	O
applications	O	O
are	O	O
due	O	O
no	O	O
later	O	O
than	O	O
Sunday	O	O
,	O	O
January	O	O
11th	O	O
,	O	O
2015	O	O
at	O	O
11	O	O
59PM	O	O
EST	O	O
.	O	O
We	O	O
also	O	O
provide	O	O
a	O	O
scholarship	O	O
program	O	O
for	O	O
juniors	O	O
who	O	O
identify	O	O
as	O	O
Black	O	O
,	O	O
Hispanic	O	O
,	O	O
Native	O	O
American	O	O
,	O	O
LGBT	O	O
,	O	O
or	O	O
disabled	O	O
with	O	O
a	O	O
chance	O	O
to	O	O
receive	O	O
a	O	O
merit	O	O
award	O	O
of	O	O
12	O	O
,	O	O
500	O	O
and	O	O
gain	O	O
hands	O	O
-	O	O
on	O	O
experience	O	O
with	O	O
a	O	O
paid	O	O
BlackRock	O	O
internship	O	O
.	O	O
That	O	O
deadline	O	O
is	O	O
November	O	O
20th	O	O
,	O	O
2014	O	O
at	O	O
11	O	O
59PM	O	O
EST	O	O
.	O	O
For	O	O
more	O	O
info	O	O
,	O	O
visit	O	O
our	O	O
Campus	O	O
Programs	O	O
http	O	O
www	O	O
.	O	O
blackrockoncampus	O	O
.	O	O
com	O	O
intern	O	O
-	O	O
graduate	O	O
-	O	O
program	O	O
website	O	O
.	O	O
C2	O	O
A92014	O	O
BlackRock	O	O
,	O	O
Inc	O	O
.	O	O
All	O	O
rights	O	O
reserved	O	O
.	O	O
BLACKROCK	O	O
,	O	O
is	O	O
a	O	O
registered	O	O
trademarks	O	O
of	O	O
BlackRock	O	O
,	O	O
Inc	O	O
.	O	O
,	O	O
or	O	O
its	O	O
subsidiaries	O	O
in	O	O
the	O	O
United	O	O
States	O	O
and	O	O
elsewhere	O	O
.	O	O
All	O	O
other	O	O
marks	O	O
are	O	O
the	O	O
property	O	O
of	O	O
their	O	O
respective	O	O
owners	O	O
.	O	O
.	O	O

